,title
12241,[問卦] 當奧客還是當好客那個比較不會吃虧？
12242,[問卦] 反紅媒的那些人現在在想啥？
12243,Re: [新聞] 台股活水來了 勞退基金700億上膛
12244,Re: [問卦] 昨天砍股票賠20萬，今天美股大漲？
12245,[問卦] 大家Inbody分數都多少呀？
12246,[問卦] 4x這幾天都沒聲音，怕跟coco姐一樣被割嗎
12247,Re: [新聞] NCC外洩檢舉人個資給鏡電視
12248,[問卦] 你各位勞健保每個月都扣多少啊？
12249,Re: [新聞] 台股活水來了 勞退基金700億上膛
12250,[問卦] 小動物為什麼喜歡破壞電網?
12251,[問卦] 什麼職業用英文用得最多
12252,[問卦] 為啥一堆洗澡清潔劑都要標榜男用?
12253,[問卦] 有沒有病由心生的卦
12254,[問卦] 這張地圖沒有外蒙古？
12255,[新聞] 邊境0+7上路倒數 專家曝台灣10月中有條件
12256,[問卦] 原來coco姊真的有在地上打滾的歷史耶
12257,[新聞] 近距離槍殺「館長」寶和會組長、槍手慘了
12258,[問卦] 我和殭屍有個約會484最頂的港劇？
12259,[問卦] 出社會後用得最多的英文是什麼
12260,Re: [新聞] 台股活水來了 勞退基金700億上膛
12261,[問卦] 不想上班該用甚麼理由請假？
12262,[問卦] 駝背站不直是不是屬於身體不好要再練練？
12263,[問卦] 汽車是不是最好裝懂的東西？
12264,[問卦] 焦糖 四叉 COCO誰最有料？
12265,[問卦] 股票會不會太簡單了呀
12266,[新聞] 體貼飼主 陳時中加強寵物托育
12267,[問卦] 請問懶叫有什麼功用?
12268,[問卦] 台九線現在暢通嗎？
12269,[問卦] 賽跑所有人同時抵達終點怎麼辦？
12270,Re: [新聞] 台股活水來了 勞退基金700億上膛
12271,[問卦] 為何本肥考不上台青椒?
12272,[新聞] 影／拜登又搞烏龍！會議尾聲反覆呼喊「已
12273,[問卦] 葉爾欽時代的俄羅斯這麼親歐美 為何沒發
12274,Re: [新聞] 邊境0+7上路倒數 專家曝台灣10月中有條件
12275,[問卦] 來拍一部東南亞移工女子圖鑑會有話題嗎
12276,[爆卦] 去年兩次往返中國台灣歷程
12277,[問卦] 今天9月29日洋菓子之日怎麼慶祝的八卦?
12278,[問卦] 高雄輕軌算成功嗎???
12279,[新聞] 2008年金融海嘯「碩博士搶做工友」
12280,Re: [問卦] 台灣道路交通規劃是不是沒救了？
12281,[問卦] ===跟懂美國人講解世紀颶風化解方式===
12282,[新聞] 恐被俄羅斯抓去當兵 美國務院要在俄公民
12283,[問卦] 蔻蔻姊怎麼了 兩天沒有發文
12284,[問卦] 台北的紅葉蛋糕大概是中南部哪間店的等？
12285,Re: [問卦] 昨天砍股票賠20萬，今天美股大漲？
12286,[爆卦] 花蓮神秘空氣爆炸聲？
12287,Re: [新聞] 中一中學生會長補選結果 南一中學生會不
12288,[新聞] 魂斷下班路！ 11歲男童過馬路遭機車撞 騎
12289,[問卦] 關渡大橋路線怎麼設計的八卦?
12290,[新聞] 快訊／台南殺警案檢「求處死刑」 　蔡清
12291,Re: [新聞] 快訊／美眾院版台灣政策法案出爐　擬提
12292,Re: [新聞] 台股活水來了 勞退基金700億上膛
12293,Re: [新聞] 台股活水來了 勞退基金700億上膛
12294,Re: [新聞] 外送員步行送進院區　醫護嫌慢「下次快點
12295,[新聞] 「新同事」只會吃　猴闖教官室坐桌上嗑
12296,[問卦] 有其他語言，也有文言文這種東西嗎？
12297,Re: [新聞] 快訊／美眾院版台灣政策法案出爐　擬提
12298,[問卦] 八瓜版可以舉辦什麼大賽？
12299,Re: [問卦] 來拍一部東南亞移工女子圖鑑會有話題嗎
12300,[新聞] 醫示警「流感大年」！公費疫苗周六開打6Q
12301,Re: [新聞] 快訊／美眾院版台灣政策法案出爐　擬提
12302,[問卦] 我是甲 我好像心理有病怎辦?
12303,[新聞] 波音、華航宣布：已敲定787夢幻客機訂單
12304,[問卦] 比起少子化 台灣少女化問題是不是更嚴重?
12305,[新聞] FT：巴拉圭總統呼籲台灣投資10億美元鞏固
12306,[問卦] 安卓最多5000mah
12307,[新聞] 台股活水來了 勞退基金700億上膛
12308,[問卦] 別人賺爛了你還在工作？
12309,Re: [新聞] 魂斷下班路！ 11歲男童過馬路遭機車撞 騎
12310,[問卦] 為啥大家都這麼不喜歡禮讓行人阿
12311,[問卦] 謝祖武一天要回覆幾次謝謝你的八卦
12312,Re: [新聞] 中一中學生會長補選結果 南一中學生會不
12313,[問卦] 警大在幹嘛？
12314,[問卦] 台股大漲 大家是不是又開始看車看房了?
12315,[問卦] COCO姐跟機杯妹掉到水裡你會救哪一個?
12316,[問卦] 英文最好用的時候？
12317,[新聞] 台北今晨又傳「轟隆聲」民眾困惑！國防
12318,[新聞] 拖了10個月！周玉蔻「中二補選」亂報未查
12319,[問卦] 華江橋到底誰設計的?
12320,[新聞] Kolas：花蓮連3年都更核定案掛蛋
12321,[問卦] 台股是不是穩到不行?
12322,Re: [問卦] 為啥大家都這麼不喜歡禮讓行人阿
12323,[問卦] 若沒拿下豐台大營 傳位詔書上會寫什麼
12324,[問卦] 貓飼料有在缺貨嗎?
12325,[新聞] 台電全年恐大虧逾2000億 穩定基金耗盡明年電價蠢動
12326,[問卦] 死刑犯不執行其實很殘忍吧
12327,[問卦] 大家的心是在什麼時候死掉的？
12328,[問卦] 股市484完美詮釋什麼叫無常？
12329,[問卦] 冷清萬粒a 夯吉壓囝
12330,Re: [問卦] 為啥大家都這麼不喜歡禮讓行人阿
12331,Re: [新聞] 台股活水來了 勞退基金700億上膛
12332,Re: [問卦] 為啥大家都這麼不喜歡禮讓行人阿
12333,Re: [新聞] 快訊／美眾院版台灣政策法案出爐　擬提
12334,[新聞] 嘆台北「窮忙族一堆」！ 資深北漂族：一年存不到20萬，建議回老家
12335,Re: [新聞] 外送員步行送進院區　醫護嫌慢「下次快點
12336,Re: [新聞]小四童闖紅燈過馬路遭開單嚇哭 家長怒警「
12337,Re: [新聞] 外送員步行送進院區　醫護嫌慢「下次快點
12338,[問卦] 黃金周怎麼安排假期？
12339,[問卦] 導播都不會制止脫序嗎
12340,[新聞] 錄音檔曝光！費鴻泰再爆裴偉拿高薪顧問費
12341,[問卦] 為什麼有一堆人喜歡懶叫比雞腿？
12342,[問卦] 有沒有國中霸凌，拉女生肩帶的同學?
12343,Re: [問卦] 為啥大家都這麼不喜歡禮讓行人阿
12344,[新聞] 按摩師指侵女校長 又手滑猥褻人妻
12345,Re: [新聞] 魂斷下班路！ 11歲男童過馬路遭機車撞 騎
12346,Re: [問卦] 為啥大家都這麼不喜歡禮讓行人阿
12347,Re: [問卦] 4x這幾天都沒聲音，怕跟coco姐一樣被割嗎
12348,Re: [新聞] NCC外洩檢舉人個資給鏡電視
12349,[新聞] 快訊／聲明門落幕！　警大4點打臉侯友宜
12350,[問卦] 馬偕這樣有違法嗎?
12351,[問卦] どん兵衛狐狸 真人or動畫版 どっち？
12352,Re: [新聞] FT：巴拉圭總統呼籲台灣投資10億美元鞏固
12353,Re: [問卦] 建平幹嘛去戳裴偉
12354,[問卦] 大家會忍到上班再大便嗎
12355,[問卦] 4個月的兵不知道自己不算退伍的卦？
12356,Re: [新聞] 台股活水來了 勞退基金700億上膛
12357,[新聞] LIVE／疫情穩定可控　政院將宣布10月13
12358,[問卦] 台灣農業有更便宜的空間嗎？
12359,[問卦] Coolio掛了？
12360,[問卦] 桃園必吃美食?
12361,[問卦] 台北女子圖鑑 主角真的有代表性嗎?
12362,[新聞] 蔣萬安民調落後？今回防「本命區」中山
12363,[問卦] 胎教音樂聽重金屬，小北鼻金屬中毒？
12364,Re: [問卦] 為啥大家都這麼不喜歡禮讓行人阿
12365,Re: [新聞] FT：巴拉圭總統呼籲台灣投資10億美元鞏固
12366,[問卦] 女同事股票慘賠怎麼辦？？
12367,[問卦] 幹你娘外資你他媽賣爽了沒 操
12368,[新聞] 勞退新舊制700億元基金委外代操 預計今年
12369,Re: [新聞] 快訊／聲明門落幕！　警大4點打臉侯友宜
12370,[問卦] 同性戀合法 戀童違法?
12371,Re: [新聞] 台股活水來了 勞退基金700億上膛
12372,[問卦] panda express 松屋 誰好吃誰cp值高
12373,[問卦] 洗牙不會酸的 484神人?
12374,[新聞] 行政執行署高雄分署公共藝術作品爆抄襲 
12375,Re: [新聞] 台股活水來了 勞退基金700億上膛
12376,[問卦] 有車會比較好把妹嗎？
12377,[新聞] 長者茹素降新冠重症率 國內研究登國際期
12378,[問卦] 現在不衝一波 是不是沒法翻身
12379,[問卦] 現在灌多作業系統OS容量要怎麼分配
12380,[問卦] 台灣有可能台gg大跌但大盤大漲嗎？
12381,Re: [新聞] 警大不承認「公關室聲明」　再列四點反
12382,[問卦] 認識的朋友最近一直要我買財富自由的課？
12383,Re: [問卦] 為啥大家都這麼不喜歡禮讓行人阿
12384,Re: [新聞] 台股活水來了 勞退基金700億上膛
12385,[問卦] 為什麼勞退沒辦法自選投資標的？
12386,Re: [新聞] 魂斷下班路！ 11歲男童過馬路遭機車撞 騎
12387,[問卦] 咳了三天了是什麼徵兆
12388,[問卦] 屁孩具備有什麼樣的特質?
12389,Re: [問卦] 為啥大家都這麼不喜歡禮讓行人阿
12390,[問卦] 憾！下線等。有沒有站方說八卦畜生的卦？
12391,Re: [新聞] 蔡其昌催生陳柏惟：要用行動愛台灣
12392,[新聞] 衛福部：10/13起入境改0+7免居家檢疫
12393,[問卦] 快賠10萬了怎辦
12394,[問卦] 國高中學了那麼多古文 最常拿出來用的是?
12395,[問卦] 巴大雄是不是比較倒楣的黃明志阿??
12396,Re: [新聞] 蔣萬安民調落後？今回防「本命區」中山
12397,[問卦] 魚會被魚刺卡住喉嚨嗎？
12398,[新聞] 嫌駐唱1千2太少？《星光》男星遭爆嗆餐廳
12399,[問卦] 台積電不賣就不會賠了 對吧 
12400,[新聞] 汐止19歲變態狼尾隨…手指褲檔「這邊腫起
12401,[問卦] 大陸的美食制作影片也太競爭了
12402,Re: [新聞] 長者茹素降新冠重症率 國內研究登國際期
12403,[問卦] 電路學最難單元是三相電路嗎?
12404,[問卦] 美國戰鬥訓練營vs爆香黑熊營，都幾？
12405,[問卦] 台股活水來了！？
12406,Re: [新聞] 台股活水來了 勞退基金700億上膛
12407,Re: [問卦] 台九線現在暢通嗎？
12408,Re: [問卦] 有車會比較好把妹嗎？
12409,[問卦] 蔡明亮會怎麼拍台北男子圖鑑？
12410,[問卦] 大家有聽過什麼垃圾(廢料)變黃金的例子嗎
12411,[問卦] 請問午餐便當這樣110可以嗎？
12412,[問卦] 欸 麥當當給紙巾有沒有SOP阿?
12413,[問卦] 肥宅具備什麼樣的特質?
12414,[問卦] 百八漁場怎麼變兩百八漁場了？
12415,[新聞] 陸籍留學生承認在美擔任間諜　恐面臨10年
12416,[新聞] 快訊／藍議員參選人赴NCC大樓潑綠漆　抗
12417,Re: [新聞] 快訊／聲明門落幕！　警大4點打臉侯友宜
12418,Re: [新聞] FT：巴拉圭總統呼籲台灣投資10億美元鞏固
12419,[問卦] 南韓為什鳥掉?
12420,[問卦] 為何要拿退休金進股市呢？
12421,[問卦] 華僑Jazz 女高中生熱舞大賽
12422,Re: [問卦] 有車會比較好把妹嗎？
12423,Re: [新聞] 快訊／聲明門落幕！　警大4點打臉侯友宜
12424,Re: [問卦] 大家有聽過什麼垃圾(廢料)變黃金的例子嗎
12425,Re: [新聞] FT：巴拉圭總統呼籲台灣投資10億美元鞏固
12426,[問卦] 華根2的女主角是誰啊?
12427,[問卦] 花700億是什麼感覺
12428,[問卦] 什麼東西會從天上掉下來？
12429,Re: [問卦] 為什麼有國家開路不會強拆房子
12430,[問卦] 肥宅很會煎蘿蔔糕有加分嗎？
12431,Re: [問卦] 華僑Jazz 女高中生熱舞大賽
12432,[問卦] 有料的3C達人要會什麼
12433,Re: [新聞] 行政院宣布10/13國境解封　「0+7」上路
12434,[問卦] 熊貓外送長尾妹 o'_'o
12435,Re: [問卦] 為何要拿退休金進股市呢？
12436,[新聞] 林佳龍酸侯友宜只花4年沒請假寫論文「真
12437,[問卦] 日本摩斯有比台灣摩斯好吃嗎?
12438,Re: [新聞] 警大不承認「公關室聲明」　再列四點反
12439,[問卦] 買哪一國護照cp值最高
12440,Re: [新聞] 「愛蔻投其昌」蔡其昌被迫合體周玉蔻　本
12441,Re: [新聞] 行政院宣布10/13國境解封　「0+7」上路
12442,[新聞] 林佳龍競辦：無端將警大捲入選舉 侯友宜
12443,[新聞] 警大聲明疏失 校方議處承辦人
12444,[新聞] 行政院：10/13起國境解封 入境改0+7免居
12445,[問卦] 現實中真的敢有人像電風這樣吐五角嗎?
12446,Re: [新聞] 指高虹安拿公帑賺博士學位 綠營再提3
12447,[問卦] 一群麻雀聚集484很療癒☺ 
12448,[新聞] 「成全侯選總統」林佳龍籲市民：票投給我
12449,[問卦] 有沒有自殺率和股市行情關係的研究
12450,Re: [新聞] 林佳龍酸侯友宜只花4年沒請假寫論文「真
12451,Re: [新聞] 快訊／美眾院版台灣政策法案出爐　擬提
12452,[爆卦] 蔡適應與謝國樑都與太陽會互動熱絡
12453,[新聞] 口罩禁令會鬆綁？政院：並未降級規範仍
12454,Re: [問卦] 為啥大家都這麼不喜歡禮讓行人阿
12455,[問卦] 現在的散戶是不是越來越厲害了？
12456,[問卦] field filled 唸得出差異嗎
12457,[新聞] 周玉蔻隔空恐嚇民進黨？徐巧芯曝1事有玄
12458,[問卦] 企業應該專注在獲利還是做好產品???
12459,Re: [問卦] field filled 唸得出差異嗎
12460,[問卦] 勞退自提6%的人在想什麼
12461,[問卦] 「三杯」英文怎麼翻才到位
12462,[問卦] 有3公頃農地可以做什麼？
12463,[新聞] 被控性侵判刑3年8月抓去關　8年後女友突
12464,Re: [新聞] 快訊／聲明門落幕！　警大4點打臉侯
12465,Re: [新聞] 快訊／美眾院版台灣政策法案出爐　擬提
12466,[問卦] 力量人變line官方貼圖了?
12467,Re: [新聞] 警大聲明疏失 校方議處承辦人
12468,Re: [問卦] 八瓜版可以舉辦什麼大賽？
12469,Re: [問卦] 章魚燒加什麼佐料最奇葩?
12470,Re: [問卦] 花700億是什麼感覺
12471,Re: [爆卦] 國旗高升
12472,Re: [新聞] 行政院：10/13起國境解封 入境改0+7免居
12473,[新聞] 台南電鍍廠傳工安意外 泰籍男移工遭壓困
12474,[新聞] 小六兒和同學打架輸了！老師爸「我們再練
12475,[問卦] 國境解禁，口罩不解禁，有錢人>所有百姓?
12476,Re: [新聞] 魂斷下班路！ 11歲男童過馬路遭機車撞 騎
12477,[問卦] 成功靠親中獲得龐大利益的國家？
12478,Re: [新聞] 指高虹安拿公帑賺博士學位 綠營再提3
12479,[問卦] 台灣人是不是很喜歡比較嗆輸贏???
12480,[問卦] 破麻+9妹是不是真的能過很爽？
12481,Re: [問卦] 為啥大家都這麼不喜歡禮讓行人阿
12482,[問卦] 有推薦PTT的什麼板嗎？
12483,[問卦] 現在到底還在隔離三小?
12484,[新聞] 被控性侵判刑3年8月抓去關　8年後女友突
12485,[問卦] 飛田新地會接待台灣人嗎？
12486,Re: [問卦] 為啥大家都這麼不喜歡禮讓行人阿
12487,Re: [問卦] 現在到底還在隔離三小?
12488,[問卦] 現在最強的擋箭牌是哪個職務
12489,[新聞] 韓裔男曼哈頓中城咖啡廳被罵恐懼同性戀
12490,Re: [新聞] 快訊／藍議員參選人赴NCC大樓潑綠漆　抗
12491,[問卦] 水門案的時候 為什麼尼克森要辭職
12492,[問卦] 高端三期報告是不是明天出來？
12493,[問卦] 中午沒打算要吃但隔壁在吃炸雞腿怎辦
12494,[問卦] 為什麼入學資格有沒有問題要校長回應？
12495,[新聞] 高虹安辛辛那提指導教授 被爆疑似中共千
12496,[問卦] 社運圈是什麼?還存在嗎？
12497,Re: [問卦] 為啥大家都這麼不喜歡禮讓行人阿
12498,Re: [新聞] 警大聲明疏失 校方議處承辦人
12499,[問卦] 歐洲的綠能政策是不是就是個笑話?
12500,[新聞] 行政不中立？教育局長「請假」輔選黃珊
12501,[問卦] 粉紅色浪漫女孩是怎麼開始喜歡臭男生的
12502,Re: [問卦] 有推薦PTT的什麼板嗎？
12503,Re: [問卦] 魚會被魚刺卡住喉嚨嗎？
12504,Re: [新聞] NCC外洩檢舉人個資給鏡電視
12505,[新聞] 鏡電視兩前董座互嘴比長短裴偉再控陳建平
12506,[問卦] 雞腿飯 排骨飯 都幾
12507,Re: [新聞] 林佳龍酸侯友宜只花4年沒請假寫論文「真
12508,[問卦] 現在是破底翻還是死貓跳？0.0
12509,[新聞] 監委批形式主義、斥責文化「40年仍如此」
12510,[問卦] 台式丼飯連日本連鎖丼飯都比不過
12511,[問卦] 小胖老師還好嗎？
12512,[問卦] 兩個單身男子去日本自駕
12513,[問卦] 涼麵的芝麻醬到底要怎麼倒？
12514,Re: [爆卦] 蔡適應與謝國樑都與太陽會互動熱絡
12515,[問卦] 軍人在中國的社會地位如何？
12516,Fw: [情報] 俄國士兵：長官說我們只是炮灰
12517,[新聞] 量刑逾400年！南投縣前縣長李朝卿涉貪汙
12518,[問卦] 出社會多久了還在講學歷
12519,Re: [問卦] 現在學生不用PowerPoint做簡報了？
12520,Re: [新聞] 被控性侵判刑3年8月抓去關　8年後女友突
12521,[問卦] 地鼠怎麼變這樣了？？？
