id,board,title
9096,Stock,[新聞] 成功收購推特 彭博：馬斯克考慮裁員
9097,Stock,[情報] 6147頎邦 22Q1EPS 2.33元
9098,Stock,Re: [情報] Fed 官員及Powell 談話
9099,Stock,Re: [請益] ETF存股族碰到熊市心態
9100,Stock,[閒聊] 2022/04/29 盤後閒聊
9101,Stock,[創作] 放空咖!孔明  空耳
9102,Stock,Re: [新聞] 台股擂台/周冠軍「華爾街大亨」郭哲榮
9103,Stock,[標的] 2439.TW 美律 多
9104,Stock,[新聞] 台中火力發電廠輸送帶起火
9105,Stock,[新聞] 黃豆油價格創高 印尼棕櫚油出口禁令上路
9106,Stock,[新聞] 馬斯克跳腳 法院裁定發布特斯拉推文須律
9107,Stock,[情報] 0429 上市投信買賣超排行
9108,Stock,[情報] 111年04月29日 三大法人買賣金額統計表
9109,Stock,[情報] 5434 崇越 第一季EPS3.63
9110,Stock,[情報] 111年04月29日 櫃買法人買賣金額統計表
9111,Stock,[情報]  3033 威健 Q1 1.21
9112,Stock,[情報] 0429 SCFI指數 4177.30 (-18.68)-0.44%
9113,Stock,Re: [標的] X.US 美國鋼鐵 X教授多
9114,Stock,[新聞] 「一根針」逾百元買嗎？蘋果自助維修商店
9115,Stock,[新聞] 創意首季每股賺4.07元
9116,Stock,[新聞] 睽違21年！標普調升台灣主權評等至「AA+
9117,Stock,[請益] 台塑四寶算不算好的投資標的
9118,Stock,[情報] 2637 慧洋-KY Q1 3.59
9119,Stock,[新聞] 法國第一季GDP意外停滯 家庭消費轉為下跌
9120,Stock,[新聞] 亞馬遜10億美元投資供應鏈創新技術企業
9121,Stock,[新聞] 不銹鋼主要原料成本高 華新5月盤價續漲
9122,Stock,[情報] 0429上市外資買賣超排行
9123,Stock,[新聞] 篩檢免深入鼻腔 陳時中：家用唾液快篩將開放進口
9124,Stock,[情報] 2480.TW敦陽科、3029.TW零壹  Q1財報
9125,Stock,[標的] 4904.TW 遠傳 偷漲多
9126,Stock,[新聞] 知名手遊公司「真好玩」驚爆掏空 負責人
9127,Stock,[情報] 0429八大公股銀行買賣超排行
9128,Stock,[新聞] 財部函釋合憲 中鋼補繳8億營利事業所得稅
9129,Stock,[請益] REITs ETF 抗通膨是否可佈局
9130,Stock,[新聞] 貨櫃航運價格連15週走跌 遠東到美西運價
9131,Stock,[情報] 0429 上市櫃外資投信買超金額排行
9132,Stock,[新聞] 內控重大缺失事項改善 藥華藥5/4恢復普通
9133,Stock,[情報] 0429 上市櫃外資投信同買排行
9134,Stock,[新聞] 台經院3月製造業景氣燈號轉黃藍燈 16個
9135,Stock,[標的] 2330.TW 台積電 延畢多
9136,Stock,[標的] 3558.TW 神準 冒險摸頭空
9137,Stock,[情報] 111年04月29日信用交易統計
9138,Stock,[情報] 2002 中鋼 澄清媒體報導(早就繳完惹
9139,Stock,[新聞] TWTR.US財報 不如預期 用戶數造假三年
9140,Stock,[新聞] 成立僅 5 年！擁 4 千萬用戶 VTuber 事務
9141,Stock,[新聞] 跟爸媽拿600萬玩股「2個月慘輸200萬」！
9142,Stock,[新聞] 世芯-KY第一季每股淨利6.32元 優於預期
9143,Stock,[新聞] (影)食藥署核准首款家用「唾液」快篩「高
9144,Stock,[新聞] 今年來台股跌掉1626點 台股基金全負報酬
9145,Stock,[新聞] 投顧老師帶你下地獄！LINE群詐1.8億 女
9146,Stock,[心得] INTC.US 營運部門重新分類+2期比較
9147,Stock,[情報] INTC.US 財報
9148,Stock,[請益] 半導體前景
9149,Stock,[標的] 1605.TW 華新 冒險空
9150,Stock,[新聞] 歐盟難斷開俄能源！仍是最大買家、佔比達
9151,Stock,[標的] SQQQ.US to the moon
9152,Stock,[新聞] 黑色星期五！道瓊狂殺逾900點 那指月崩
9153,Stock,[標的] 美股接下來怎麼看
9154,Stock,[新聞] 期交所將推台灣半導體30指數期貨及航運
9155,Stock,Re: [新聞] 黑色星期五！道瓊狂殺逾900點 那指月崩
9156,Stock,Re: [標的] 美股接下來怎麼看
9157,Stock,Re: [標的] 王品還有救嗎
9158,Stock,[新聞] 受Meta財報激勵 美股勁揚
9159,Stock,[新聞] 4月股債雙殺！多頭投降：展望未來只看到壞消息
9160,Stock,[公告] 04/30 處置公告
9161,Stock,[請益] 台股夜盤的漲跌是跟誰呢
9162,Stock,[新聞] 美國6/7號將討論Novavax疫苗的緊急授權
9163,Stock,[新聞] 美股崩939點 謝金河：大肅殺來了
9164,Stock,Re: [請益] 台股夜盤的漲跌是跟誰呢
9165,Stock,[新聞] 美銀：標普500跌破4000點 恐引爆資金外逃
9166,Stock,Re: [標的] TQQQ 空
9167,Stock,[請益] 為什麼還有人看多？
9168,Stock,[標的] 萬海 2615 意外空
9169,Stock,Re: [標的] 美股接下來怎麼看
9170,Stock,Re: [請益] 為什麼還有人看多？
9171,Stock,Re: [標的] 美股接下來怎麼看
9172,Stock,[標的] 1227.tw 佳格50萬畝向日葵多
9173,Stock,[新聞] 存股3要素全符合 達人欽點永豐金等3檔
9174,Stock,Re: [請益] 為什麼還有人看多？
9175,Stock,[心得] 以1980年的美國股市來看 現在已經崩盤6次
9176,Stock,Re: [心得] 以1980年的美國股市來看 現在已經崩盤6次
9177,Stock,[創作] 神啊救救我
9178,Stock,[標的] 3707.TW 漢磊 空
9179,Stock,[標的] 台積電 空手
9180,Stock,[公告] Q1季結算操作心得分享 P幣得獎者公布
9181,Stock,[新聞] 唾液快篩遭質疑「跟高端有關」 陳時中：
9182,Stock,Re: [請益] 為什麼還有人看多？
9183,Stock,Re: [請益] 為什麼還有人看多？
9184,Stock,[標的] 1516 川飛 蹲下起飛多
9185,Stock,[新聞] 道瓊狂殺逾900點！美股下週開局恐怕相當
9186,Stock,[創作] 台股工具「股市轉轉」功能更新
9187,Stock,[新聞] 手痠保證不打馬雲了？習找阿里等科技大咖
9188,Stock,Re: [請益] 為什麼還有人看多？
9189,Stock,[新聞] 【公告】董事會決議111年第一季不分派盈餘
9190,Stock,[請益] UNG天然氣走勢？
9191,Stock,[新聞] 中國4月製造業和非製造業PMI均創新低
9192,Stock,[標的] 3034.TW 聯詠 多
9193,Stock,[標的] 期元大道瓊白銀00738U
9194,Stock,[新聞] 仁新子公司Belite逆勢上漲160%
9195,Stock,[新聞] 台股5天下殺近千點 樂活大叔施昇輝喊別慌
9196,Stock,[新聞] 股神巴菲特旗下波克夏首季獲利腰斬　大幅
9197,Stock,有人知道中國恒大集團的境況嗎？
9198,Stock,[標的] UAL / DAL 報復性旅遊多
9199,Stock,[新聞] 台股擂台 郭哲榮 本周選泰博、亞諾法
9200,Stock,[心得] 202204W4 爛透周報 一低還有一低低!
9201,Stock,[標的] 台股這波走空的可能跌幅滿足點
9202,Stock,[新聞] 李嘉誠大賣英國項目轉戰越南 謝金河揭關
9203,Stock,[標的] 1590.TW 亞德客-KY 亞尼克工具人多
9204,Stock,"[標的] 台股走空確立, 下一個關鍵支撐"
9205,Stock,[標的] 大盤空
9206,Stock,Re: [新聞] 手痠保證不打馬雲了？習找阿里等科技大咖
9207,Stock,"[新聞] 證券戶激增 突破1,200萬戶"
9208,Stock,[新聞] 法人：航運股逢「五」必漲
9209,Stock,Re: [標的] 台股這波走空的可能跌幅滿足點
9210,Stock,[新聞] 「股神」投資密碼解鎖了 演算法神複製巴
9211,Stock,Re: [請益] 逆全球化 ?
9212,Stock,Re: [標的] 台股這波走空的可能跌幅滿足點
9213,Stock,[情報] 05/02週 美股財報行事曆
9214,Stock,[新聞] 兆豐金(2886)擬配1.65元股利，現金殖利率
9215,Stock,Re: [新聞] 李嘉誠大賣英國項目轉戰越南 謝金河揭關
9216,Stock,Re: [請益] 為什麼還有人看多？
9217,Stock,[心得] 短空長多，台股一年內會站上2萬！
9218,Stock,Re: [標的] 台股這波走空的可能跌幅滿足點
9219,Stock,[新聞] 女股神旗艦ETF寫下最差月線表現 今年來
9220,Stock,[請益] 請問調劵是標借嗎?
9221,Stock,[標的] 餐廳概念股的進場時機
9222,Stock,Re: [標的] 0050價格合理性
9223,Stock,Re: [標的] 台股這波走空的可能跌幅滿足點
9224,Stock,Re: [請益] 請問調劵是標借嗎?
9225,Stock,[新聞] WSJ：蘋果通訊晶片蓄勢待發 高通將失大客
9226,Stock,Re: [標的] 台股這波走空的可能跌幅滿足點
9227,Stock,[請益] 有300萬現金該存股還是放空台指期?
9228,Stock,[新聞] 中共大批鬥、大舉報 「滴滴出行」總裁柳
9229,Stock,[新聞] 防疫保單重複投保 可拒保但不能拒賠
9230,Stock,Re: [標的] 台股這波走空的可能跌幅滿足點
9231,Stock,[請益] 股市大跌時信貸投資市值型ETF的可行性
9232,Stock,[標的]  大盤 多 中期反彈
9233,Stock,[標的] 台指 空
9234,Stock,[心得] 想買蘋果？先買蘋概股！
9235,Stock,Re: [標的] 遠東新 1402 多
9236,Stock,[新聞] 興櫃生技股發威 光鼎周漲45％
9237,Stock,Re: [請益] 有300萬現金該存股還是放空台指期?
9238,Stock,Re: [請益] 有300萬現金該存股還是放空台指期?
9239,Stock,[新聞] 台股大修正後怎布局？17檔黃金密碼撐腰
9240,Stock,[新聞]大陸工信部：引導電訊企業部署5G基地台
9241,Stock,[新聞] 台股活水來了 主權基金400億蓄勢待發
9242,Stock,[公告] 5月P幣徵文活動「叫我賠錢王！！」
9243,Stock,[新聞] 3月投資收益回升 勞動基金首季虧568億
9244,Stock,[新聞] 五壽險金控 大砍台股債部位
9245,Stock,[新聞] 不許唱空中國？市場分析師“炸號”
9246,Stock,[新聞] 金管會主委將台股妙喻為狗　「會回到主人
9247,Stock,[心得] 20220429 爛透晚報 起漲還是起跌?
9248,Stock,[新聞] 3種電子股不能接刀 專家點名友達、聯發
9249,Stock,[請益] 我的存股策略要改變嗎?
9250,Stock,[標的] 4915.TW 致伸 積少成多
9251,Stock,[公告] 05/02 處置公告
9252,Stock,Re: [標的]  大盤 多 中期反彈
9253,Stock,[新聞] 美股暴跌...馬斯克化身投顧老師 分享投
9254,Stock,Re: [請益] 我的存股策略要改變嗎?
9255,Stock,"[標的] 請推薦""總經分析""的高手for學習"
9256,Stock,[新聞] 三星3奈米超車台積電？重要數據曝光
9257,Stock,Re: [請益] 我的存股策略要改變嗎?
9258,Stock,[新聞] 跨國企業今年投資環境風險評比 BERI：台灣列亞洲第一、全球
9259,Stock,[標的] 2357.TW 華碩 討論
9260,Stock,[新聞] 美媒：中國考慮推動科技巨頭向政府提供1
9261,Stock,[請益] 今天美股應該應該關注什麼?
9262,Stock,[情報] 合一fb825 IIa解盲
9263,Stock,[新聞] 美股波及台股要跌了？ 國安基金:密切關注
9264,Stock,Re: [心得] 曝險100%的情況下的比較
9265,Stock,[新聞] 三星否認記憶體與代工製程遇困難，指高通
9266,Stock,Re: [標的] 2357.TW 華碩 討論
9267,Stock,[新聞] 兆豐金、第一金、合庫金飆新高 空手投資
9268,Stock,[新聞]
9269,Stock,Re: [請益] 我的存股策略要改變嗎?
9270,Stock,Re: [心得] 曝險100%的情況下的比較
9271,Stock,Re: [請益] 我的存股策略要改變嗎?
9272,Stock,[標的] 大盤 多 準備反彈 多軍號角
9273,Stock,[請益] 融券賣出相關問題
9274,Stock,Re: [請益] 我的存股策略要改變嗎?
9275,Stock,Re: [標的] 大盤 多 準備反彈 多軍號角
9276,Stock,Re: [情報] 合一fb825 IIa解盲
9277,Stock,[新聞] 台積電股價走低投資人續挺 股東衝破130萬
9278,Stock,Re: [標的] TQQQ 空
9279,Stock,Re: [請益] 我的存股策略要改變嗎?
9280,Stock,[新聞] 宏達電Q1毛利率上升至37.8% 每股虧損0.92
9281,Stock,[閒聊] 2022/05/03盤中閒聊
9282,Stock,[新聞] 國安基金操盤手：台股具三優勢大家可放心
9283,Stock,[新聞] 成本大增 華紙Q2紙價將月月漲
9284,Stock,[新聞] 台版特斯拉騙很大！董座假合約害公司損
9285,Stock,[新聞] 10年期美債殖利率自2018年以來首次觸及3%
9286,Stock,[新聞] 科技股還沒跌夠、2年好光景恐回吐　
9287,Stock,[新聞] 三大退休基金 首季虧損逾676億
9288,Stock,[新聞] 日媒：美日強化半導體合作 聚焦2奈米領
9289,Stock,[標的] AMD走勢？
9290,Stock,[新聞] 不只賺機會財 陽明三路擴張 追求永續成長
9291,Stock,[新聞] 防疫險狂賠壓垮業者 保險業准動用481億
9292,Stock,[新聞] 杭州「馬某案件」令馬雲登熱搜！央視：涉
9293,Stock,[新聞] 航海王換人做！長榮股價超車萬海 法人：
9294,Stock,[新聞] 余天賠掉5棟房！兒驚爆李亞萍「股票賠百
9295,Stock,[新聞] 台積電股價震盪 台灣股民挺神山沒在怕  
9296,Stock,[新聞] T＋0 5月9日上路 券商動起來
9297,Stock,Re: [新聞] 台股擂台 郭哲榮 本周選泰博、亞諾法
9298,Stock,[新聞] 澳洲央行近12年來首度升息 幅度25個基點
9299,Stock,[閒聊] 2022/05/03 盤後閒聊
9300,Stock,[情報]  6237驊訊22Q1EPS -0.05元
9301,Stock,[新聞] 華爾街金融顧問幫投資？巴菲特：我寧願
9302,Stock,[情報] 111年05月03日 三大法人買賣金額統計表
9303,Stock,[情報] 0503 上市投信買賣超排行
9304,Stock,[情報] 環球晶Q1EPS 4.01
9305,Stock,Re: [標的] 大盤 多 準備反彈 多軍號角
9306,Stock,[標的] 00878國泰永續高股息 長期定期定額的風險
9307,Stock,[情報] 111年05月03日 櫃買法人買賣金額統計表
9308,Stock,[心得] 站在巨人的肩膀上跟著投資
9309,Stock,[新聞] 《半導體》亞系外資唱衰聯發科、聯詠 目
9310,Stock,[新聞] 貝佐斯：科技股多頭行情一旦結束 恐帶來
9311,Stock,Re: [請益] 玩股網的社團 有參加過的心得嗎？
9312,Stock,[新聞] 王品股東紀念品揭曉 豪發3千元抵用券
9313,Stock,[情報] 0503 上市外資買賣超排行
9314,Stock,[情報] 4736泰博 Q1 EPS 6.69
9315,Stock,[標的] 5203 嚴重低估與長多多
9316,Stock,[新聞] 近47萬股東注意！00878擬發0.32元現金股
9317,Stock,[新聞] 台股量縮 國安基金:有基本面支撐就挺得住
9318,Stock,[情報] 0503 上市櫃外資投信買超金額排行
9319,Stock,[新聞]  陽明鄭貞茂：超完美風暴下持續乘風破浪
9320,Stock,[情報] 8044網家 Q1 EPS -0.25
9321,Stock,[情報] 0503 上市櫃外資投信同買排行
9322,Stock,[新聞] Apple Car傳由鴻海代工！定價逾295萬元　
9323,Stock,[新聞] 台泥連三年獲遠見傳產首獎 唯一大型傳產
9324,Stock,[新聞] 美國升級台灣旅行警示:不宜前往 比中國
9325,Stock,[請益] 手握00712若想轉00908可嗎？
9326,Stock,[新聞] 現在存什麼股最穩當？　專家揭3招找出金
9327,Stock,[情報] 0503八大公股銀行買賣超排行
9328,Stock,[新聞] 2024年特斯拉的Robotaxi之夢是打破市場遊
9329,Stock,[新聞] 觀察科技廠專利佈局，智慧頭戴式裝置將
9330,Stock,[新聞] 北極星-KY6月上市 2025年拚拿2張藥證
9331,Stock,[情報] 111年05月03日信用交易統計
9332,Stock,[新聞] 收購推特超花錢？！馬斯克考慮改變融資計
9333,Stock,[新聞] 連踩二大地雷三商人壽董座副董閃辭內幕
9334,Stock,[新聞] 造船來不及 明年運力緊張
9335,Stock,[新聞] 爭議又一樁 金寶違反利益迴避慘賠1.6億
9336,Stock,[情報] 4919 新唐 Q1 EPS 2.87
9337,Stock,[請益] 美股轉多了嗎?
9338,Stock,[心得] 20220503 爛透晚報 金融股報到!
9339,Stock,Re: [標的] AMD NVDA 空頭再臨 討論
9340,Stock,[情報] AMD.US 財報
9341,Stock,[情報] 特斯拉計畫再蓋第二座工廠讓上海成為世
9342,Stock,[新聞] 台股股王vs航海王爭霸戰 矽力-KY
9343,Stock,[新聞] LCD 電視面板價將長期下跌？傳韓LGD將
9344,Stock,[閒聊] 2022/05/04盤中閒聊
9345,Stock,[新聞] 訂單爆滿 泰博Q1每股賺6.69元
9346,Stock,[新聞] 三星自曝5年4.67兆元訂單到手！　3奈米搶
9347,Stock,[新聞] 一天只賺1.33萬元!網家Q1營業利益暴減99%
9348,Stock,[新聞] 長榮運力大躍進 登全球六哥
9349,Stock,[新聞] 大摩喊賣聯詠 目標價272元
9350,Stock,[新聞] Twitter 將下市又重新上市，馬斯克：最快
9351,Stock,[請益] 未領之現金股利的去向
9352,Stock,[新聞] 高端疫苗首季每股虧0.66元　股東大會6月3
9353,Stock,[新聞] 中華電首季每股賺1.16元 5G用戶ARPU增35%
9354,Stock,[請益] 每日定期定額
9355,Stock,[發錢] 抽中台灣精銳4583
9356,Stock,[新聞] Starlink Internet 在烏克蘭擁有15萬用 
9357,Stock,[新聞] 〈聯詠營業報告書〉估今年中小尺寸OLED
9358,Stock,[新聞] 傳奇基金經理人建議：遠離債券和股票 保
9359,Stock,Re: [新聞] 台股擂台 郭哲榮 本周選泰博、亞諾法
9360,Stock,[閒聊] 2022/05/04 盤後閒聊
9361,Stock,[新聞] 貨櫃三雄揚帆齊漲 投顧揭長期三優勢
9362,Stock,Re: [標的] 台指 實單空
9363,Stock,[情報] 0504 上市投信買賣超排行
9364,Stock,Re: [請益] 我的存股策略要改變嗎?
9365,Stock,[情報] 111年05月04日 三大法人買賣金額統計表
9366,Stock,[新聞] 巴菲特「猴子比理財顧問好！」
9367,Stock,[請益] 日股標的
9368,Stock,Re: [請益] 成交量
9369,Stock,[創作] 背叛 2.0
9370,Stock,[新聞] 日韓廠以併購或合作方式加速切入功率半
9371,Stock,[情報] 2915潤泰全，公佈股利
9372,Stock,Re: [新聞] 傳奇基金經理人建議：遠離債券和股票 保
9373,Stock,[情報] 2809 京城銀 4月自結盈餘
9374,Stock,[情報] 2637 慧洋 4月自結
9375,Stock,[情報] 0504 上市外資買賣超排行
9376,Stock,[新聞] 兩倍做多ARKK來了 代號:TARK
9377,Stock,[情報] 2347聯強 Q1 EPS 1.53
9378,Stock,[情報] 111年05月04日 櫃買法人買賣金額統計表
9379,Stock,[情報] 6285 啟碁 Q1 0.77
9380,Stock,[標的] 6850光鼎生技 賭博多
9381,Stock,[新聞] 長榮、陽明董座 看好今年海運維持多頭榮
9382,Stock,[新聞]大摩重申買新唐 目標價212元
9383,Stock,[新聞] 全球智慧型手機與平板電腦出貨量下滑估
9384,Stock,[情報] 2497 怡利電 Q1EPS0.56 現金增資
9385,Stock,[情報] 2882國泰金股利 3.5
9386,Stock,[新聞] 航運股強彈能漲多久？法人曝操作心法
9387,Stock,[新聞] 頎邦爆群聚感染約200多人確診 估造成短期生產不順
9388,Stock,[情報] 00891，00894，5月配息掛蛋
9389,Stock,[標的] 00878.TW 國泰永續高股息 討論
9390,Stock,[情報] 3090 日電貿 Q1 EPS 1.61元
9391,Stock,[新聞] 王美花：鼓勵賣場持續設衛生紙平價專區
9392,Stock,[情報] 0504八大公股銀行買賣超排行
9393,Stock,Re: [請益] 是不是該全面放空台股？
